group,victim,attackdate,country,activity,sector,website,description
akira,Electro-Tech,2025-08-19 00:00:00.000000,US,Technology,,,"ElectroTech, Incorporated is a manufacturers representative for e
lectrical products.

We are going to upload company data soon. You will find financial
data (audit, payment details,financial reports, invoices), NDAs 
and other documents with detailed personal information and so on.
"
akira,Keller Laser AG,2025-08-18 00:00:00.000000,CH,Technology,,,"Keller Laser AG – Expertise in sheet metal processing since 1995.
Keller Laser AG is an owner-managed Swiss company and is now one
of the leading suppliers in industrial sheet metal processing.

We are going to upload 9 GB of data. Almost all files are drawing
s. So, if you are interested, welcome.
"
akira,Hytrol,2025-08-15 00:00:00.000000,US,Manufacturing,,,"Hytrol Conveyor Company, Inc. was founded in 1947. The Company's 
line of business includes manufacturing conveyors and conveying e
quipment. The company is headquartered in Jonesboro, Arkansas

We are ready to upload more than 20GB files of essential corporat
e documents such as: financial data (au"
akira,"Ranshu, Meridian Auto Parts, Visionaire,Omega enviromenta technologies, Ap Air",2025-08-14 00:00:00.000000,US,Manufacturing,,,"We are going to upload about 47 gb of a bunch of companies. All o
f them are auto parts related. You will find detailed employees i
nformation (DOB, DL numbers and so on), HR files, financial and a
ccounting information, lost of agreements and contracts, drawings
, specifications, corporate credit c"
akira,Aurora Air Products,2025-08-11 00:00:00.000000,US,Manufacturing,,,"In summer 2025 our team managed to crack IT defenses of a large number of companies. Data of some of them hasn't been leaked, so we will just list company names."
akira,Safti First,2025-08-11 00:00:00.000000,US,Manufacturing,,,"In summer 2025 our team managed to crack IT defenses of a large number of companies. Data of some of them hasn't been leaked, so we will just list company names."
akira,Anderson Packaging,2025-08-10 00:00:00.000000,,Manufacturing,,,"Anderson Packaging, LLC specializes in packaging and assembly ser
vices tailored for the aftermarket industry.

We are going to upload company data soon. You will find financial
data (audit, payment details,financial reports, invoices), emplo
yees and customers information, driver's license and a bi"
akira,The Law Company,2025-08-10 00:00:00.000000,,Business Services,,,"The Law Company Inc provides commercial construction services for
vartious industries including retail, worship, industrial, educa
tion, corporate, healthcare, government, lodging, and cultural. 

We are ready to upload more than 14GB files of essential corporat
e documents such as: financial data ("
akira,Wytech Industries,2025-08-08 00:00:00.000000,US,Manufacturing,,,"For nearly 50 years, Wytech has been committed to earning its pos
ition as the preferred development and manufacturing partner for 
straight and cut medical wire, complex catheter mandrels, and cor
e wires for medical device OEMs and contract manufacturing organi
zations (CMOs) as the leading medica"
akira,Bobcat Central,2025-08-07 00:00:00.000000,US,Not Found,,,"Bobcat Central, Inc. began operations in Stockton in 1976. The co
mpany is an equipment dealer offering parts, service, rental, and
sales of Bobcat equipment, attachments, Doosan heavy equipment, 
Tigercat, and Towmaster trailers.

We are ready to upload more than 12GB files of essential corporat
e "
akira,MGM Transformer,2025-08-06 00:00:00.000000,US,Manufacturing,,,"MGM Transformers specializes in manufacturing a wide range of tra
nsformers, including medium voltage dry type, oil-filled, and cus
tom-designed options, serving various sectors such as data center
s, renewables, commercial industrial, and utilities

We are ready to upload more than 60GB files of es"
akira,Meissner Fenstertechnik,2025-08-01 00:00:00.000000,DE,Manufacturing,,,"Meissner Fenstertechnik creates solutions for building components
. Innovative technologies for windows and doors.

We are ready to upload 20 GB of corporate documents. A lot of emp
loyees personal documents, project details, financials, customers
information, contracts and agreements, NDAs, etc.
"
akira,Baycoat,2025-08-01 00:00:00.000000,CA,Manufacturing,,,"Baycoat is currently the largest steel coil coater in Canada. Bay
coat employs a workforce of approximately 175, operating two coat
ing lines that are capable of accommodating numerous paint system
s, offering well over 1,000 colours.

We are going to upload about 19gb of corporate files. You will f"
akira,Cevital,2025-07-31 00:00:00.000000,DZ,Agriculture and Food Production,,,"Founded in 1998 and headquartered in Algiers, Algeria, Cevital is
a holding company with interests in food-processing and mass dis
tribution industry to electronics and domestic appliances, the ir
on and steel industry, the flat glass industry, industrial constr
uction, the automobile industry, serv"
akira,Carmichael Engineering,2025-07-29 00:00:00.000000,CA,Not Found,,,"Carmichael Engineering provides commercial air-conditioning and h
eating, industrial refrigeration, building automation, and scient
ific equipment services.

We are going to upload about 10gb of corporate files. You will fi
nd passports and DLs of a few dozens of employees, financial and 
accounting"
akira,General Converting,2025-07-29 00:00:00.000000,US,Manufacturing,,,"General Converting, Inc. was founded in 1982 and was comprised th
en of three people, a 1 color press, a small die cutter, and a gl
uer. Today, the thriving GCI remains an independent company and n
ow employs a staff of 65 people, most of whom have been with the 
company for 10 years and longer. 

W"
akira,Helical Auto Technology (India),2025-07-25 00:00:00.000000,IN,Technology,,,"Helical Technology has been established for over 50 years and has
a global presence with production facilities in the UK, India an
d China. The company designs and manufactures springs, valve rota
tors, actuators and so on.

We are ready to upload over 17 GB of corporate documents. Financi
al docume"
akira,The Fredericks,2025-07-24 00:00:00.000000,US,Not Found,,,"The Fredericks Company is a leading manufacturer and innovator sp
ecializing in tilt and vacuum measurement sensors. 

We are going to upload company data soon. You will find financial
data (audit, payment details,financial reports, invoices), emplo
yees and customers information (emails, phones) co"
akira,Reimo,2025-07-23 00:00:00.000000,DE,Not Found,,,"REIMO is one of Europe's leading camper van manufacturers and acc
essories traders.

We are ready to upload 53 GB of corporate documents. Employee per
sonal information, project data, client data, financial data, NDA
s, etc.
"
akira,Pinnacle Woodwork,2025-07-22 00:00:00.000000,CA,Manufacturing,,,"Pinnacle Woodwork is a store fixture manufacturer located in Germ
antown, WI.

We are ready to upload 24 GB of corporate documents. NDAs, client
data, financial data, complete employee data (DOB, address, phon
es, family members contacts).
"
akira,Bondtech,2025-07-22 00:00:00.000000,SE,Manufacturing,,,"Bondtech is a full-service company specializing in the design, en
gineering, and manufacturing of autoclave systems for various ind
ustries.

We are going to upload company data soon. You will find employees
and customers information. A bit of personal files and customers
data.
"
akira,ESD,2025-07-20 00:00:00.000000,US,Not Found,,,"ESD Inc. specializes in engineering and manufacturing a diverse r
ange of mechanical and electronic payment systems tailored for th
e multi-housing and laundromat industries. 

We are going to upload company data soon. You will find financial
data (audit, payment details,financial reports, invoices)"
akira,Souleret Engineering(LSSE),2025-07-18 00:00:00.000000,US,Construction,,,"Lennon, Smith, Souleret Engineering, Inc. is a civil engineering 
and surveying company, serving various markets including municipa
l, commercial, industrial, residential, utilities, and energy sec
tors.

We are ready to upload more than 14 GB of corporate documents. Lo
ts of contracts and agreement"
akira,LeasePLUS,2025-07-18 00:00:00.000000,AU,Financial Services,,,"LeasePLUS is one of Australia’s leading providers of novated leas
ing solutions, focused on helping individuals save thousands thro
ugh salary packaging for vehicles.

We are ready to upload 6 GB of corporate documents. Personal file
s of more than 2300 people (customers and employees), NDAs, contr
"
akira,Polykar,2025-07-18 00:00:00.000000,CA,Manufacturing,,,"Polykar is an innovative manufacturer of sustainable flexible pac
kaging solutions, offering products that are 100% recyclable or c
ompostable.

We are ready to upload 16 GB of corporate documents. Detailed fin
ancial data, client data, payment details, forms with personal in
formation and so on.
"
akira,Sib-Tryck Holding,2025-07-17 00:00:00.000000,SE,Not Found,,,"Sib Tryck is a firm that operates in digital printing. They provi
de anything from business cards to complex solutions such as cust
omized packaging and delivery. 

We are going to upload 45 GB of corporate documents. Clients and 
employee information, project data, agreements, and so on.
"
akira,PEPRO,2025-07-16 00:00:00.000000,US,Technology,,,"PEPRO LLC is a leading manufacturer specializing in patented EMP 
EMI shielded enclosure systems tailored for mission-critical and 
remote communication applications.

We are ready to upload more than 15 GB of essential corporate doc
uments. Employee personal documents, customer information, accoun
"
akira,Mazzoleni,2025-07-15 00:00:00.000000,IT,Not Found,,,"Mazzoleni Trafilerie Bergamasche is engaged in the drawing, heat 
treatment and coating of low, medium and high carbon steel wires.

We are going to upload company data soon. Lots of agreements, det
ailed financial data, confidential files, etc.
"
akira,Tara Pac,2025-07-10 00:00:00.000000,SE,Not Found,,,"Tara Pac is the leading supplier of packaging for food, construct
ion, chemistry and cosmetics in the Nordic region. 

We are ready to upload 6 GB of corporate data. Contacts, agreemen
ts, financial data, client data, a bit of employee data.
"
akira,SPANN Roofing & Sheet Metal,2025-07-10 00:00:00.000000,US,Construction,,,"Spann Roofing & Sheet Metal is a provider of installation, mainte
nance and repair services for commercial, industrial, institution
al and residential roofing systems in the eastern sections of Nor
th and South Carolina. 

We are going to upload data of this company. Complete data of all
the employe"
akira,Ace Wire Spring & Form,2025-07-09 00:00:00.000000,US,Manufacturing,,,"Ace Wire Spring & Form Company, Inc. is a leading spring manufact
urer of Compression Springs, Extension Springs, Torsion Springs a
nd Wire Forms.

We will soon upload corporate data of the company. Lots of employ
ees (current and dismissed) files with personal information (addr
ess, DOB, SSN, passp"
akira,Watermark Marine Systems,2025-06-30 00:00:00.000000,US,Manufacturing,,,"Watermark Marine Systems is a full-line marine contractor serving
the Lakes Region of New Hampshire since 1990. They offer a compl
ete range of shorefront construction services with crews working 
year-round using mobile equipment to perform work on any of New H
ampshire’s lakes or ponds.

We are re"
akira,MultiStone,2025-06-26 00:00:00.000000,,Not Found,,,"MultiStone is the Low Country's leader in fabrication and install
ation of Natural and Engineered stone countertops. 

We are ready to upload more than 8 GB of documents such as: emplo
yee documents, financial data, lots of projects, confidentiality 
agreements, etc.
"
akira,Seppeler Gruppe,2025-06-24 00:00:00.000000,DE,Manufacturing,,,"Die Seppeler Gruppe is a group of internationally producing servi
ce companies..

We are going to upload another 11 GB of corporate data. You will 
find employee personal information (DOB, address, identification 
numbers and so on), financial data, payment details, project data
and so on.
"
akira,Sturdevant'sAuto Parts,2025-06-17 13:11:03.816863,,Manufacturing,,,"Sturdevant's Auto parts is the regions largest automoti
ve parts & accessory business with 40  locally owned st
ores in SD, ND, Iowa, Minnesota & Nebraska.

Here is the access to 16 GB of corporate data. Personal
documents, lots of contracts and agreements, client da
ta, financial data (audits, paym"
akira,RECYCLA,2025-06-05 00:00:00.000000,MX,Not Found,,,"RECYCLA provides a waste treatment, disposal and recovery service
for companies in the industrial and artisan sectors based on the
principles of the circular economy.

We are going to upload about 160 GB of corporate data. A lot of d
etailed employee personal information (DOB, addresses, credit car
"
akira,Sturdevant's Auto Parts,2025-06-05 00:00:00.000000,US,Manufacturing,,,"Sturdevant's Auto parts is the regions largest automotive parts &
accessory business with 40  locally owned stores in SD, ND, Iowa
, Minnesota & Nebraska.

We are going to upload about 16 GB of corporate data. Personal do
cuments, lots of contracts and agreements, client data, financial
data (audits"
akira,Farmacisti Più Rinaldi S.p.A.,2025-06-05 00:00:00.000000,IT,Healthcare,,,"Farmacisti Più Rinaldi S.p.A. disctributes homeopathic products, 
herbal products, veterinary products, phytotherapeutic products, 
chemical substances and substances of plant origin including thos
e of non-pharmaceutical use, medical and surgical devices, biocid
es, medical devices, sanitary and hy"
akira,Dynamic Engineering,2025-06-03 00:00:00.000000,,Not Found,,,"Dynamic Engineering provides best maintained production machine s
hop equipment available. 

We are going to upload about 7 GB of corporate data. Employee (an
d relatives) personal information, financial data, projects info,
client data, contracts and agreements, NDAs, etc.
"
akira,North American Lighting,2025-06-03 00:00:00.000000,US,Manufacturing,,,"North American Lighting manufactures automotive lighting products
. The company offers turn signal, clearance, fog, rear, center hi
gh-mounted stop, and license plate lamps.

We are going to upload about 22 GB of corporate data. Employee pe
rsonal information, financial data (audits, payment details"
akira,DALB,2025-06-03 00:00:00.000000,US,Not Found,,,"DALB a global leader amongst the decorative and functional plasti
cs manufacturing companies.

We are going to upload about 25 GB of corporate data. Employee pe
rsonal information (DLs, DOB, addresses, SSNs and so on), financi
al data, contracts and agreements, client data, NDAs, etc.
"
akira,AGME Automated assembly solutions,2025-05-29 00:00:00.000000,DE,Manufacturing,,,"AGME Automated Assembly Solutions design and manufacture special 
purpose machines that best meet the automatic assembly needs of d
ifferent industries.

We are going to upload about 10 GB of corporate data. Lot of empl
oyee personal information (DOB, passport id, addresses, phones, e
mails, and so "
akira,"LaboratoriosBelloch (Nelly, Yunsey,Fresh feel)",2025-05-28 14:46:41.040521,ES,Manufacturing,,,"The company creates personal care products and cosmetic
s.

Here is the access to 25 GB of corporate data. Lots of 
projects files, detailed financial data, information ab
out all clients, contracts, correspondence, a bit of em
ployee personal documents, and a lot of other data of s
uch brands as Ne"
akira,"Laboratorios Belloch(Nelly, Yunsey, Fresh feel)",2025-05-26 00:00:00.000000,ES,Manufacturing,,,"The company creates personal care products and cosmetics. 

We are going to upload about 25 GB of corporate data. Lots of pro
jects files, detailed financial data, information about all clien
ts, contracts, correspondence, a bit of employee personal documen
ts, and a lot of other data of such brands"
akira,Delignit,2025-05-23 00:00:00.000000,DE,Manufacturing,,,"Delignit AG develop, manufacture and sell ecological materials an
d system solutions from renewable natural resources. 

We are going to upload about 24 GB of corporate data. Employee pe
rsonal documents, numerous contracts and agreements, confidential
client information (including Mercedes Benz fil"
akira,MSM International (TOYOMI),2025-05-20 00:00:00.000000,MY,Manufacturing,,,"TOYOMI was established in the year 1992 as a professional marketi
ng unit of MSM Metal Industries Sdn Bhd (MSM) to provide sheet me
tal forming services to the manufacturing and engineering sector 
both in Malaysia and internationally. 

We are going to upload more than 6 GB of corporate documents s"
akira,Rommel's Ac\Rommel Electric\Rommel Harley - Davidson,2025-05-20 00:00:00.000000,US,Manufacturing,,,"Rommel's Ace is part of Rommel Holdings, Inc., a mid-sized holdin
g company located in Fruitland, MD. Rommel Holdings has owned and
operated a variety of businesses dating back to the 1950's.

We are going to upload about 2 GB of corporate data. This is not 
much but there is so much personal inform"
akira,Williams Patent Crusher & Pulverizer Co.,2025-05-19 00:00:00.000000,US,Manufacturing,,,"Williams Patent Crusher & Pulverizer Co. offers a vast product li
ne including Roller Mills, Pulverizers, Hammer Mills, Primary & S
econdary Crushers, Impact Dryer Mills, Impact Crushers, Refuse Sh
redders, Shear Shredders, Nife Hogs, Nife Granulators, Wood Hogs,
Chippers, Apron Pan Feeders, Feeder "
akira,Termignoni SpA,2025-05-15 00:00:00.000000,IT,Manufacturing,,,"Termignoni SpA designs and creates motorbike exhaust systems for 
use at the highest levels.

We are going to upload about 1,5 GB of corporate data. Lot of per
sonal information (DOB, address, phones, emails, and so on), fina
ncial data, client data, contracts and agreements, NDAs, etc.
"
akira,Av Alumitran,2025-05-14 00:00:00.000000,ES,Manufacturing,,,"AV Alumitran is an established company with more than 40 years of
experience in aluminium extrusion.

We are going to upload more than 80GB of corporate data. A lot of
project data (descriptions, drawings and so on), agreements, ver
y detailed financial data (audits, payment details, reports, invo
i"
akira,Superior Steel,2025-05-13 00:00:00.000000,US,Manufacturing,,,"Superior Steel is experienced in all manners of contracting arran
gements including competitive bid, negotiated contract, design bu
ild and fast track projects.

We are going to upload more than 6 GB of corporate documents. Emp
loyees passports, DLs, NDAs, confidentiality agreements, financia
l data"
akira,Franman,2025-05-13 00:00:00.000000,GR,Transportation/Logistics,,,"Franman provides a wide range of services to the shipping industr
y, focused on shipbuilding equipment, spare parts, ship repairs, 
service, consulting and security services.

We are going to upload more than 15 GB of corporate data (10gb SQ
Ls). A lot of employees personal information, NDAs, confid"
akira,Myers Automotive Group,2025-05-10 00:00:00.000000,CA,Business Services,,,"Myers Automotive Group sales and services automobiles. The company is headquartered in Ottawa, Ontario. Files of this company willbe available for downloading soon. Agreements, clients and employees information, detailed accounting and other data."
akira,Selenis (Evertis is also involved),2025-05-08 00:00:00.000000,PT,Manufacturing,,,"Selenis is part of the IMG Group, a family-owned multinational wi
th presence in the polymers industry since 1959. Selenis is a pre
mium supplier of innovative copolyesters for a diverse range of a
pplications. 

We are going to upload more than 70GB of essential corporate docu
ments such as: a lot "
akira,Tolerance Masters,2025-04-28 00:00:00.000000,US,Manufacturing,,,"Tolerance Masters company manufactures impellers and wheels in cu
stom configurations to meet the exact requirements of their clien
t specifications.

We are going to upload 18 GB of essential corporate documents suc
h as: personal information employees, a bit of customers informat
ion, financial da"
akira,J. SCHNEEBERGER Maschinen AG,2025-04-25 00:00:00.000000,CH,Manufacturing,,,"J. SCHNEEBERGER Maschinen AG develops and produces the most moder
n CNC grinding machines for the manufacturing and re-grinding of 
cutting tools and the production of a variety of precision parts.

We are going to upload more than 30 GB of corporate documents suc
h as: passports and identity cards "
akira,Selenis (Evertis),2025-04-22 00:00:00.000000,PT,Manufacturing,,,"Selenis is part of the IMG Group, a family-owned multin
ational with presence in the polymers industry since 19
59. Selenis is a premium supplier of innovative copolye
sters for a diverse range of applications. 

We are going to upload more than 70GB of essential corp
orate documents such as: a lot "
akira,ZB ZIMMERMANN UND BECKERGmbH,2025-04-21 20:22:54.747240,DE,Manufacturing,,,"ZBP Zimmermann und Becker is an architecture and planni
ng firm that offers engineering, planning, design, and 
object monitoring services. 

You will find more than 70 GB of essential corporate do
cuments such as: pension insurance numbers, contact num
bers and e-mail addresses of employees and cus"
akira,Bindi SpA,2025-04-21 00:00:00.000000,IT,Agriculture and Food Production,,,"Bindi SpA is headquartered in Italy. The Company's line of busine
ss includes the manufacturing of concrete products from a combina
tion of cement and aggregate.

We are ready to upload 30 GB of corporate documents such as: cont
act numbers and e-mail addresses of customers, financial data (au
dits,"
akira,Hayward Quartz Technology,2025-04-18 00:00:00.000000,US,Manufacturing,,,"Hayward Quartz Technology started in Hayward California with a si
mple goal of supporting quartz fabricators with high quality mach
ined quartz products. 

We are ready to upload more than 50 GB of corporate documents suc
h as: employee details, financial data, corporate NDA, etc.
"
akira,TrussWorks International,2025-04-18 00:00:00.000000,US,Manufacturing,,,"TWI can engineer, design, fabricate, machine, paint, and pre-asse
mble all aspects of your project in house, which gives us complet
e control over quality, schedule, and budget. 

We are ready to upload more than 13 GB of essential corporate doc
uments such as: contact numbers and e-mail addresses o"
akira,Anfarm Hellas,2025-04-16 00:00:00.000000,GR,Not Found,,,"ANFARM is a manufacturer of generic pharmaceutical formulations f
or human use. The company sells its products to 31 countries and 
acts as third party manufacturer to 45 clients.

We are ready to upload more than 35 GB of essential corporate doc
uments such as: contact numbers and e-mail addresses "
akira,Lamberti Group,2025-04-16 00:00:00.000000,IT,Manufacturing,,,"The Lamberti Group produces chemical specialties for a broad rang
e of applications.

We are ready to upload essential corporate documents such as: det
ailed financial information, employee personal information, proje
cts, customers data, corporate NDA’s, etc.
"
akira,King Industries Inc.,2025-04-15 00:00:00.000000,US,Not Found,,,"King Industries, Inc. designs, manufactures, and distributes addi
tives for small to large companies throughout the world who make 
their own branded products we all know and use like engine oils, 
greases, hydraulic oils, paints, coatings, and rubber goods.

We are ready to upload more than 260 GB "
akira,Oklahoma Steel & Wire,2025-04-14 00:00:00.000000,US,Manufacturing,,,"Oklahoma Steel & Wire Co Inc. offers a complete line in both agri
cultural and industrial wire products.

We are ready to upload more than 129 GB of essential corporate do
cuments such as: corporate licenses, agreements and contracts, co
ntact numbers and e-mail addresses of employees and customers,"
akira,STUMPF MÜLLER Biberach,2025-04-14 00:00:00.000000,DE,Not Found,,,"The company rents and leases tools and equipment in the areas of 
sanitation, heating, control and control technology.

We are ready to upload some of essential corporate documents such
as: contact numbers and e-mail addresses of employees and custom
ers, corporate licenses, agreements and contracts"
akira,All4Labels -Global Packaging Group,2025-04-12 17:17:43.289671,DE,Manufacturing,,,"All4Labels, headquartered in Hamburg, is one of the wor
ld’s top label manufacturers and the leading provider o
f digital printing solutions with a specialization on t
he home and personal care as well as food & beverage ma
rkets. 

You will find more than 192 GB of essential corporate d
ocuments su"
akira,"Batesville Products,Inc.",2025-04-10 00:00:00.000000,US,Manufacturing,,,"BPI is a full-service, custom aluminum casting supplier headquart
ered in Lawrenceburg, IN.

We are ready to upload more than 7 GB of essential corporate docu
ments such as: contact numbers and e-mail addresses of employees 
and customers, corporate NDA’s, financial data (audits, payment d
etails, r"
akira,Watkins Steel,2025-04-10 00:00:00.000000,AU,Manufacturing,,,"Watkins Steel has been delivering quality metal work products and
services to clients in the building and construction industry.

We are ready to upload 17 GB of corporate documents such as: pers
onal files of employees, client data, projects info, financial da
ta (audits, tax statements, payment de"
akira,Consonic,2025-04-09 00:00:00.000000,,Not Found,,,"Consonic has a proud 50 year history of providing engineering sol
utions to the Australian and New Zealand Automotive, Plastic Proc
essing, Packaging, Food Processing and Medical industries.

We are ready to upload more than 26 GB of essential corporate doc
uments such as: contact numbers and e-mail"
akira,Bauer-Walser AG,2025-04-08 00:00:00.000000,CH,Not Found,,,"Bauer Walser AG is a leading company in the precious metals indus
try with a 100-year history of success.

We are ready to upload more than 50 GB of essential corporate doc
uments such as: corporate NDA’s, contact numbers and e-mail addre
sses of employees and customers, financial data (audits, paym"
akira,"Parker Fabrication, Inc",2025-04-04 00:00:00.000000,US,Manufacturing,,,"Parker Fabrication, Inc.'s Manufacturing & Engineering techniques
are able to produce the utmost in service, customized applicatio
ns, & design for any Metal project. 

We are ready to upload some essential corporate documents such as
: financial data (audits, payment details, reports), internal cor"
akira,Fuller Metric Parts,2025-04-03 00:00:00.000000,CA,Manufacturing,,,"Fuller Fasteners has been operating since 1976, providing an exte
nsive inventory of metric and inch fasteners in Surrey, BC, Missi
ssauga, ON, and Shanghai warehouses. 

We are ready to upload more than 8 GB of essential corporate docu
ments such as: HR documents, financial data (audits, payment de"
akira,Prima Power,2025-04-02 00:00:00.000000,IT,Manufacturing,,,"Prima Power provides businesses of all sizes with targeted dynami
c technologies that enhance profitability in sheet metal working.

We are ready to upload a lot of essential corporate documents suc
h as: corporate NDA’s, financial data (audits, payment details, r
eports), etc.
"
akira,"Entech Sales & Service, LLC",2025-04-02 00:00:00.000000,US,Business Services,,,"The company's services offer expertise in areas like building aut
omation, card access systems, chemical water treatment, rental he
ating, ventilation, air conditioning, generator equipment, and ot
her commercial support.

We are ready to upload more than 174 GB of essential corporate do
cuments suc"
akira,Mercury Integrated Manufacturing,2025-04-01 00:00:00.000000,CA,Manufacturing,,,"Mercury Corporation is a large manufacturing company that produce
s your parts using print technology. They deal primarily with met
al products, as well as medium and large plastic products, and ha
ve in-house capabilities to create a product from design to compl
etion. 

We are ready to upload more"
akira,"Bamar Plastics, Inc.",2025-04-01 00:00:00.000000,US,Manufacturing,,,"Bamar Plastics, Inc. is a custom injection molding company specia
lizing in the production of precision parts in thermoplastic engi
neering resins for customers who require high quality coupled wit
h maximum cost effectiveness.

We are ready to upload more than 27 GB of essential corporate doc
ument"
akira,REPROHAUS Corp,2025-03-31 00:00:00.000000,US,Not Found,,,"Pioneers in signage and printing, focused on every detail from de
sign and fabrication to installation and management.

We are ready to upload more than 16 GB of essential corporate doc
uments such as: corporate NDA’s, driver licenses, personal SSN’s 
and passports, financial data (audits, payment d"
akira,Kaspar Companies,2025-03-28 00:00:00.000000,US,Manufacturing,,,"Kaspar Companies is a building material provider company. 

We are ready to upload more than 200 GB of databases and essentia
l corporate documents such as: financial data (audits, payment de
tails, reports), corporate licenses, agreements and contracts, dr
iver licenses, etc.
"
akira,S.S. White,2025-03-28 00:00:00.000000,US,Manufacturing,,,"S.S. White leads the world in Flexible Shaft technology and innov
ation. They are known throughout the world for having the best pe
rforming, highest quality Flexible Shafts.

We are ready to upload more than 50 GB of essential corporate doc
uments such as: HR documents, corporate licenses, agreemen"
akira,Superior Forge & Steel,2025-03-28 00:00:00.000000,US,Manufacturing,,,"SFS is a fully integrated alloy steel product manufacturer from s
crap selection for melting through finishing. The primary product
is forged and hardened rolls for hot and cold rolling of ferrous
and nonferrous metals.

We are ready to upload more than 22 GB of essential corporate doc
uments such a"
akira,NAI Earle Furman,2025-03-27 00:00:00.000000,US,Business Services,,,"NAI Earle Furman, LLC specialize in the office, industrial, retai
l, land, multifamily, and investment sectors and offer a wide ran
ge of services including sales, leasing, development, site select
ion, consulting, and property management.

We are ready to upload more than 64 GB of essential corpora"
akira,Manning Materials Corp.,2025-03-27 00:00:00.000000,US,Manufacturing,,,"As a single source supplier of Exterior Insulation Finish Systems
(EIFS), Stucco, Stucco Components, and Insulated Concrete Forms 
(ICF) products, Manning Materials has earned a reputation for out
standing quality building materials, along with concentrated expe
rtise and exceptional service.

We ar"
akira,Primex Farms LLC,2025-03-25 00:00:00.000000,US,Agriculture and Food Production,,,"Primex Farms is a manufacturer of nuts and dried fruits. 

We are ready to upload more than 25 GB of essential corporate doc
uments such as: corporate NDA’s, personal driver license scans, p
assports and other employee and customer documents, financial dat
a (audits, payment details, reports), corpo"
akira,CS Plastics,2025-03-21 00:00:00.000000,BE,Manufacturing,,,"CS Plastics specializes in manufacturing machines and equipment f
or the plastic processing sector. 

We are ready to upload a lot of essential corporate documents suc
h as: driver licenses, financial data (audits, payment details, r
eports), internal corporate correspondences, contact numbers and 
"
akira,ZB ZIMMERMANN UND BECKER GmbH,2025-03-20 00:00:00.000000,DE,Manufacturing,,,"ZBP Zimmermann und Becker is an architecture and planning firm th
at offers engineering, planning, design, and object monitoring se
rvices. 

We are ready to upload more than 70 GB of essential corporate doc
uments such as: pension insurance numbers, contact numbers and e-
mail addresses of employee"
akira,VEST LLC,2025-03-19 00:00:00.000000,,Not Found,,,"Vest LLC is one of the largest producers of electric welded carbo
n steel tubing in the Western United States. They are located in 
the heavy industrial neighborhood of Los Angeles named Vernon.

We are ready to upload more than 125 GB of essential corporate do
cuments such as: corporate NDA’s, fina"
akira,LINC Systems,2025-03-19 00:00:00.000000,US,Manufacturing,,,"LINC Systems is a leading distributor of fastening solutions and 
industrial supplies. 

We are ready to upload mor4e than 11 GB of essential corporate do
cuments such as: contact numbers and e-mail addresses of employee
s, vendors and customers, financial data (audits, payment details
, reports), c"
akira,Machu Picchu Foods,2025-03-19 00:00:00.000000,PE,Agriculture and Food Production,,,"Machu Picchu Foods provides services as a cacao ingredient and ch
ocolate supplier, as well as a contract manufacturer for private 
labels.

We are ready to upload some essential corporate documents such as
: financial data (audits, payment details, reports), contact numb
ers and e-mail addresses of"
akira,"The Ely Company, Inc.",2025-03-19 00:00:00.000000,US,Not Found,,,"The Ely Company, Inc. has a solid foundation of over 50 years exp
erience with the manufacturing and productions of quality machine
d parts for Commercial and Aerospace Industries.

We are ready to upload more than 14 GB of essential corporate doc
uments such as: financial data (audits, payment deta"
akira,JAMEL CONTAINERS LLC,2025-03-18 00:00:00.000000,,Manufacturing,,,"JAMEL CONTAINERS specialize in custom corrugated packaging, custo
m printing & die-cuts, custom design services, and fulfillment fo
r industries including manufacturing goods, health products, and 
foods.

We are ready to upload a lot of essential corporate documents suc
h as: corporate NDA’s, drive"
akira,Peerless Food Equipment,2025-03-12 00:00:00.000000,US,Manufacturing,,,"Peerless Food Equipment is a food equipment company dedicated to 
creating value for the world’s leading wholesale bakeries and com
mercial food processors by developing and applying innovative tec
hnology for excellent solutions. 

We are ready to upload more than 200 GB of essential corporate do
c"
akira,All4Labels - Global Packaging Group,2025-03-11 00:00:00.000000,DE,Manufacturing,,,"All4Labels, headquartered in Hamburg, is one of the world’s top l
abel manufacturers and the leading provider of digital printing s
olutions with a specialization on the home and personal care as w
ell as food & beverage markets. 

We are ready to upload more than 192 GB of essential corporate do
cu"
akira,"Safe-Strap Company, LLC",2025-03-10 00:00:00.000000,US,Manufacturing,,,"Safe-Strap Company, LLC mission is to provide our valued clients 
with the most innovative products and the highest quality of serv
ice to make shopping safe and convenient just as we have since we
were founded three decades ago.

We are ready to upload more than 10 GB of essential corporate doc
ume"
akira,Arcusin,2025-03-10 00:00:00.000000,ES,Agriculture and Food Production,,,"Arcusin develop and manufacture specialized bale handling equipme
nt to increase efficiency and cost savings for farmers around the
world.

We are ready to upload more than 55 GB of essential corporate doc
uments such as: corporate NDA’s, confidential licenses, agreement
s and contracts, internal co"
akira,Pacific Honda Company,2025-03-10 00:00:00.000000,US,Manufacturing,,,"Pacific Honda is proud to serve Oahu drivers with incredible Hond
a sales, service and financing. Whether you're hoping to lease a 
new Honda, buy a pre-owned car or discuss auto financing, we're y
our one-stop car-buying shop.

We are ready to upload more than 13 GB of essential corporate doc
ument"
